date,timetable,max,min,range
2012-01-18,09:00-18:30,12507,12397,110
2012-01-19,09:00-18:30,12563,12486,77
2012-01-20,09:00-18:30,12637,12553,84
2012-01-23,09:00-18:30,12709,12611,98
2012-01-24,09:00-18:30,12638,12561,77
2012-01-25,09:00-18:30,12649,12522,127
2012-01-26,09:00-18:30,12786,12656,130
2012-01-27,09:00-18:30,12720,12576,144
2012-01-30,09:00-18:30,12564,12476,88
2012-01-31,09:00-18:30,12683,12511,172
2012-02-01,09:00-18:30,12735,12573,162
2012-02-02,09:00-18:30,12701,12629,72
2012-02-03,09:00-18:30,12833,12647,186
2012-02-06,09:00-18:30,12787,12722,65
2012-02-07,09:00-18:30,12834,12729,105
2012-02-08,09:00-18:30,12870,12776,94
2012-02-09,09:00-18:30,12894,12804,90
2012-02-10,09:00-18:30,12804,12704,100
2012-02-13,09:00-18:30,12866,12783,83
2012-02-14,09:00-18:30,12857,12786,71
2012-02-15,09:00-18:30,12931,12811,120
2012-02-16,09:00-18:30,12876,12705,171
2012-02-17,09:00-18:30,12941,12860,81
2012-02-21,09:00-18:30,13009,12912,97
2012-02-22,09:00-18:30,12975,12891,84
2012-02-23,09:00-18:30,12975,12859,116
2012-02-24,09:00-18:30,13015,12950,65
2012-02-27,09:00-18:30,12996,12861,135
2012-03-05,09:00-18:30,12892,12798,94
2012-03-06,09:00-18:30,12845,12670,175
2012-03-07,09:00-18:30,12764,12678,86
2012-03-08,09:00-18:30,12879,12791,88
2012-03-09,09:00-18:30,12905,12795,110
2012-03-12,09:00-18:30,12891,12824,67
2012-03-13,09:00-18:30,13008,12921,87
2012-03-14,09:00-18:30,13154,13099,55
2012-03-15,09:00-18:30,13172,13107,65
2012-03-16,09:00-18:30,13224,13164,60
2012-03-19,09:00-18:30,13191,13123,68
2012-03-20,09:00-18:30,13164,13052,112
2012-03-21,09:00-18:30,13160,13042,118
2012-03-22,09:00-18:30,13070,12948,122
2012-03-23,09:00-18:30,13041,12932,109
2012-03-26,09:00-18:30,13150,13021,129
2012-03-27,09:00-18:30,13245,13152,93
2012-03-28,09:00-18:30,13177,13017,160
2012-03-29,09:00-18:30,13082,12965,117
2012-03-30,09:00-18:30,13142,13080,62
2012-04-02,09:00-18:30,13220,13082,138
2012-04-03,09:00-18:30,13200,13122,78
2012-04-04,09:00-18:30,13098,12951,147
2012-04-05,09:00-18:30,13034,12929,105
2012-04-09,09:00-18:30,13012,12831,181
2012-04-10,09:00-18:30,12899,12706,193
2012-04-11,09:00-18:30,12785,12694,91
2012-04-12,09:00-18:30,12903,12745,158
2012-04-13,09:00-18:30,12937,12813,124
2012-04-16,09:00-18:30,12914,12763,151
2012-04-17,09:00-18:30,13053,12824,229
2012-04-18,09:00-18:30,13048,12970,78
2012-04-19,09:00-18:30,13057,12911,146
2012-04-20,09:00-18:30,13025,12905,120
2012-04-23,09:00-18:30,12948,12786,162
2012-04-24,09:00-18:30,12995,12876,119
2012-04-25,09:00-18:30,13056,12975,81
2012-04-26,09:00-18:30,13099,12998,101
2012-04-27,09:00-18:30,13195,13088,107
2012-04-30,09:00-18:30,13194,13128,66
2012-05-01,09:00-18:30,13284,13105,179
2012-05-02,09:00-18:30,13252,13135,117
2012-05-03,09:00-18:30,13248,13157,91
2012-05-04,09:00-18:30,13168,12977,191
2012-05-07,09:00-18:30,12962,12839,123
2012-05-08,09:00-18:30,12935,12755,180
2012-05-09,09:00-18:30,12867,12700,167
2012-05-10,09:00-18:30,12892,12749,143
2012-05-11,09:00-18:30,12883,12738,145
2012-05-14,09:00-18:30,12755,12627,128
2012-05-15,09:00-18:30,12759,12623,136
2012-05-16,09:00-18:30,12704,12547,157
2012-05-17,09:00-18:30,12629,12473,156
2012-05-18,09:00-18:30,12480,12365,115
2012-05-21,09:00-18:30,12462,12353,109
2012-05-22,09:00-18:30,12553,12459,94
2012-05-23,09:00-18:30,12458,12286,172
2012-05-24,09:00-18:30,12522,12389,133
2012-05-25,09:00-18:30,12586,12456,130
2012-05-29,09:00-18:30,12599,12455,144
2012-05-30,09:00-18:30,12540,12389,151
2012-05-31,09:00-18:30,12449,12307,142
2012-06-01,09:00-18:30,12360,12146,214
2012-06-04,09:00-18:30,12132,12014,118
2012-06-05,09:00-18:30,12127,12034,93
2012-06-06,09:00-18:30,12339,12163,176
2012-06-07,09:00-18:30,12475,12335,140
2012-06-08,09:00-18:30,12409,12310,99
2012-06-11,09:00-18:30,12648,12416,232
2012-06-12,09:00-18:30,12455,12333,122
2012-06-13,09:00-18:30,12524,12427,97
2012-06-14,09:00-18:30,12549,12406,143
2012-06-15,09:00-18:30,12666,12610,56
2012-06-18,09:00-18:30,12754,12621,133
2012-06-19,09:00-18:30,12798,12657,141
2012-06-20,09:00-18:30,12791,12724,67
2012-06-21,09:00-18:30,12791,12580,211
2012-06-22,09:00-18:30,12592,12504,88
2012-06-25,09:00-18:30,12515,12387,128
2012-06-26,09:00-18:30,12484,12380,104
2012-06-27,09:00-18:30,12569,12460,109
2012-06-28,09:00-18:30,12561,12388,173
2012-06-29,09:00-18:30,12762,12631,131
2012-07-02,09:00-18:30,12850,12724,126
2012-07-03,09:00-18:30,12877,12753,124
2012-07-05,09:00-18:30,12917,12783,134
2012-07-06,09:00-18:30,12831,12640,191
2012-07-09,09:00-18:30,12703,12622,81
2012-07-10,09:00-18:30,12767,12634,133
2012-07-11,09:00-18:30,12651,12529,122
2012-07-12,09:00-18:30,12512,12425,87
2012-07-13,09:00-18:30,12700,12523,177
2012-07-16,09:00-18:30,12704,12624,80
2012-07-17,09:00-18:30,12737,12578,159
2012-07-18,09:00-18:30,12867,12686,181
2012-07-19,09:00-18:30,12936,12835,101
2012-07-20,09:00-18:30,12874,12773,101
2012-07-23,09:00-18:30,12698,12521,177
2012-07-24,09:00-18:30,12670,12484,186
2012-07-25,09:00-18:30,12668,12498,170
2012-07-26,09:00-18:30,12876,12584,292
2012-07-27,09:00-18:30,12946,12817,129
2012-07-30,09:00-18:30,13072,12983,89
2012-07-31,09:00-18:30,13056,12971,85
2012-08-01,09:00-18:30,13023,12960,63
2012-08-02,09:00-18:30,13030,12750,280
2012-08-03,09:00-18:30,13079,12844,235
2012-08-06,09:00-18:30,13133,13034,99
2012-08-07,09:00-18:30,13154,13067,87
2012-08-08,09:00-18:30,13156,13046,110
2012-08-09,09:00-18:30,13171,13082,89
2012-08-10,09:00-18:30,13117,13051,66
2012-08-13,09:00-18:30,13183,13073,110
2012-08-14,09:00-18:30,13191,13138,53
2012-08-15,09:00-18:30,13170,13099,71
2012-08-16,09:00-18:30,13214,13120,94
2012-08-17,09:00-18:30,13253,13213,40
2012-08-20,09:00-18:30,13261,13204,57
2012-08-21,09:00-18:30,13308,13236,72
2012-08-22,09:00-18:30,13195,13115,80
2012-08-23,09:00-18:30,13215,13049,166
2012-08-24,09:00-18:30,13132,13011,121
2012-08-27,09:00-18:30,13186,13103,83
2012-08-28,09:00-18:30,13135,13063,72
2012-08-29,09:00-18:30,13110,13065,45
2012-08-30,09:00-18:30,13063,12966,97
2012-08-31,09:00-18:30,13144,12988,156
2012-09-04,09:00-18:30,13113,12965,148
2012-09-05,09:00-18:30,13086,12982,104
2012-09-06,09:00-18:30,13287,13069,218
2012-09-07,09:00-18:30,13324,13268,56
2012-09-10,09:00-18:30,13318,13262,56
2012-09-11,09:00-18:30,13348,13249,99
2012-09-12,09:00-18:30,13376,13310,66
2012-09-13,09:00-18:30,13294,13248,46
2012-09-14,09:00-18:30,13576,13464,112
2012-09-17,09:00-18:30,13519,13480,39
2012-09-18,09:00-18:30,13511,13428,83
2012-09-19,09:00-18:30,13556,13486,70
2012-09-20,09:00-18:30,13505,13426,79
2012-09-21,09:00-18:30,13588,13536,52
2012-09-24,09:00-18:30,13494,13438,56
2012-09-25,09:00-18:30,13548,13481,67
2012-09-26,09:00-18:30,13420,13332,88
2012-09-27,09:00-18:30,13431,13343,88
2012-09-28,09:00-18:30,13424,13293,131
2012-10-01,09:00-18:30,13526,13340,186
2012-10-02,09:00-18:30,13499,13347,152
2012-10-03,09:00-18:30,13463,13360,103
2012-10-04,09:00-18:30,13525,13442,83
2012-10-05,09:00-18:30,13599,13489,110
2012-10-08,09:00-18:30,13529,13475,54
2012-10-09,09:00-18:30,13529,13408,121
2012-10-10,09:00-18:30,13416,13318,98
2012-10-11,09:00-18:30,13361,13259,102
2012-10-12,09:00-18:30,13334,13230,104
2012-10-15,09:00-18:30,13347,13257,90
2012-10-16,09:00-18:30,13484,13358,126
2012-10-17,09:00-18:30,13492,13437,55
2012-10-18,09:00-18:30,13530,13468,62
2012-10-19,09:00-18:30,13495,13305,190
2012-10-22,09:00-18:30,13308,13234,74
2012-10-23,09:00-18:30,13268,13021,247
2012-10-24,09:00-18:30,13096,13011,85
2012-10-25,09:00-18:30,13119,12974,145
2012-10-26,09:00-18:30,13069,12942,127
2012-10-31,09:00-18:30,13124,12954,170
2012-11-01,09:00-18:30,13212,12985,227
2012-11-02,09:00-18:30,13226,13106,120
2012-11-05,09:00-18:30,13039,12974,65
2012-11-06,09:00-18:30,13229,13045,184
2012-11-07,09:00-18:30,13238,12827,411
2012-11-08,09:00-18:30,12931,12830,101
2012-11-09,09:00-18:30,12838,12670,168
2012-11-12,09:00-18:30,12803,12732,71
2012-11-13,09:00-18:30,12855,12684,171
2012-11-14,09:00-18:30,12803,12628,175
2012-11-15,09:00-18:30,12581,12468,113
2012-11-16,09:00-18:30,12558,12434,124
2012-11-19,09:00-18:30,12734,12589,145
2012-11-20,09:00-18:30,12777,12696,81
2012-11-21,09:00-18:30,12802,12725,77
2012-11-23,09:00-18:30,12939,12801,138
2012-11-26,09:00-18:30,12944,12870,74
2012-11-27,09:00-18:30,12967,12881,86
2012-11-28,09:00-18:30,12920,12740,180
2012-11-29,09:00-18:30,13049,12943,106
2012-11-30,09:00-18:30,13056,12973,83
2012-12-03,09:00-18:30,13080,12971,109
2012-12-06,09:00-18:30,12989,12925,64
2012-12-10,09:00-18:30,13122,12966,156
2012-12-11,09:00-18:30,13232,13095,137
2012-12-12,09:00-18:30,13232,13181,51
2012-12-13,09:00-18:30,13203,13124,79
2012-12-14,09:00-18:30,13154,13075,79
2012-12-17,09:00-18:30,13168,13079,89
2012-12-18,09:00-18:30,13269,13170,99
2012-12-19,09:00-18:30,13318,13272,46
2012-12-20,09:00-18:30,13229,13160,69
2012-12-21,09:00-18:30,13165,13045,120
2012-12-24,09:00-18:30,13114,13063,51
2012-12-27,09:00-18:30,13079,12928,151
2012-12-28,09:00-18:30,13021,12917,104
2012-12-31,09:00-18:30,12895,12772,123
2013-01-03,09:00-18:30,13352,13291,61
2013-01-04,09:00-18:30,13354,13299,55
2013-01-07,09:00-18:30,13346,13272,74
2013-01-08,09:00-18:30,13320,13236,84
2013-01-09,09:00-18:30,13356,13273,83
2013-01-10,09:00-18:30,13389,13318,71
2013-01-11,09:00-18:30,13423,13377,46
2013-01-14,09:00-18:30,13455,13396,59
2013-01-15,09:00-18:30,13440,13378,62
2013-01-16,09:00-18:30,13459,13388,71
2013-01-17,09:00-18:30,13546,13419,127
2013-01-18,09:00-18:30,13558,13514,44
2013-01-22,09:00-18:30,13622,13531,91
2013-01-23,09:00-18:30,13724,13673,51
2013-01-24,09:00-18:30,13818,13703,115
2013-01-25,09:00-18:30,13829,13775,54
2013-01-28,09:00-18:30,13859,13803,56
2013-01-29,09:00-18:30,13886,13799,87
2013-01-30,09:00-18:30,13919,13868,51
2013-01-31,09:00-18:30,13886,13812,74
2013-02-01,09:00-18:30,13947,13839,108
2013-02-04,09:00-18:30,13949,13806,143
2013-02-05,09:00-18:30,13952,13847,105
2013-02-06,09:00-18:30,13955,13852,103
2013-02-07,09:00-18:30,13958,13802,156
2013-02-08,09:00-18:30,13975,13883,92
2013-02-11,09:00-18:30,13963,13891,72
2013-02-12,09:00-18:30,13968,13894,74
2013-02-13,09:00-18:30,14006,13927,79
2013-02-14,09:00-18:30,13965,13882,83
2013-02-15,09:00-18:30,13977,13918,59
2013-02-19,09:00-18:30,14023,13941,82
2013-02-20,09:00-18:30,14035,13966,69
2013-02-21,09:00-18:30,13894,13824,70
2013-02-22,09:00-18:30,13950,13889,61
2013-02-25,09:00-18:30,14064,13909,155
2013-02-26,09:00-18:30,13820,13740,80
2013-02-27,09:00-18:30,13942,13784,158
2013-02-28,09:00-18:30,14012,13961,51
2013-03-01,09:00-18:30,14017,13849,168
2013-03-04,09:00-18:30,13999,13948,51
2013-03-05,09:00-18:30,14205,14058,147
2013-03-06,09:00-18:30,14247,14190,57
2013-03-07,09:00-18:30,14280,14217,63
2013-03-08,09:00-18:30,14350,14266,84
2013-03-11,09:00-18:30,14361,14292,69
2013-03-12,09:00-18:30,14409,14347,62
2013-03-13,09:00-18:30,14397,14347,50
2013-03-14,09:00-18:30,14456,14399,57
2013-03-15,09:00-18:30,14476,14397,79
2013-03-18,09:00-18:30,14442,14274,168
2013-03-19,09:00-18:30,14443,14320,123
2013-03-20,09:00-18:30,14474,14390,84
2013-03-21,09:00-18:30,14441,14338,103
2013-03-22,09:00-18:30,14448,14334,114
2013-03-25,09:00-18:30,14517,14351,166
2013-03-26,09:00-18:30,14485,14394,91
2013-03-27,09:00-18:30,14495,14364,131
2013-03-28,09:00-18:30,14511,14416,95
2013-04-01,09:00-18:30,14533,14453,80
2013-04-02,09:00-18:30,14610,14498,112
2013-04-03,09:00-18:30,14606,14515,91
2013-04-04,09:00-18:30,14557,14472,85
2013-04-05,09:00-18:30,14520,14361,159
2013-04-08,09:00-18:30,14525,14432,93
2013-04-09,09:00-18:30,14585,14532,53
2013-04-10,09:00-18:30,14743,14617,126
2013-04-11,09:00-18:30,14817,14723,94
2013-04-12,09:00-18:30,14796,14726,70
2013-04-15,09:00-18:30,14769,14661,108
2013-04-16,09:00-18:30,14674,14548,126
2013-04-17,09:00-18:30,14685,14494,191
2013-04-18,09:00-18:30,14615,14471,144
2013-04-19,09:00-18:30,14505,14407,98
2013-04-22,09:00-18:30,14550,14394,156
2013-04-23,09:00-18:30,14661,14444,217
2013-04-24,09:00-18:30,14693,14623,70
2013-04-25,09:00-18:30,14702,14605,97
2013-04-26,09:00-18:30,14680,14597,83
2013-04-29,09:00-18:30,14749,14660,89
2013-04-30,09:00-18:30,14774,14673,101
2013-05-01,09:00-18:30,14793,14701,92
2013-05-02,09:00-18:30,14769,14656,113
2013-05-03,09:00-18:30,14953,14742,211
2013-05-06,09:00-18:30,14925,14881,44
2013-05-07,09:00-18:30,14967,14893,74
2013-05-08,09:00-18:30,15030,14960,70
2013-05-09,09:00-18:30,15088,15032,56
2013-05-10,09:00-18:30,15112,14998,114
2013-05-13,09:00-18:30,15070,15014,56
2013-05-14,09:00-18:30,15159,15013,146
2013-05-15,09:00-18:30,15263,15144,119
2013-05-16,09:00-18:30,15278,15207,71
2013-05-17,09:00-18:30,15284,15221,63
2013-05-20,09:00-18:30,15367,15290,77
2013-05-21,09:00-18:30,15377,15298,79
2013-05-22,09:00-18:30,15523,15359,164
2013-05-23,09:00-18:30,15319,15153,166
2013-05-24,09:00-18:30,15317,15181,136
2013-05-28,09:00-18:30,15508,15270,238
2013-05-29,09:00-18:30,15340,15209,131
2013-05-30,09:00-18:30,15380,15243,137
2013-05-31,09:00-18:30,15382,15203,179
2013-06-03,09:00-18:30,15212,15105,107
2013-06-04,09:00-18:30,15298,15198,100
2013-06-05,09:00-18:30,15181,14991,190
2013-06-06,09:00-18:30,15019,14836,183
2013-06-07,09:00-18:30,15242,14996,246
2013-06-10,09:00-18:30,15293,15201,92
2013-06-11,09:00-18:30,15247,15074,173
2013-06-12,09:00-18:30,15241,15025,216
2013-06-13,09:00-18:30,14991,14810,181
2013-06-14,09:00-18:30,15138,15005,133
2013-06-17,09:00-18:30,15196,15073,123
2013-06-18,09:00-18:30,15240,15118,122
2013-06-19,09:00-18:30,15275,15202,73
2013-06-20,09:00-18:30,15024,14781,243
2013-06-21,09:00-18:30,14801,14609,192
2013-06-24,09:00-18:30,14682,14474,208
2013-06-25,09:00-18:30,14717,14609,108
2013-06-26,09:00-18:30,14827,14649,178
2013-06-27,09:00-18:30,15003,14826,177
2013-06-28,09:00-18:30,15002,14807,195
2013-07-01,09:00-18:30,15012,14862,150
2013-07-02,09:00-18:30,14980,14859,121
2013-07-03,09:00-18:30,14957,14751,206
2013-07-05,09:00-18:30,15112,14895,217
2013-07-08,09:00-18:30,15200,15079,121
2013-07-09,09:00-18:30,15245,15180,65
2013-07-10,09:00-18:30,15261,15192,69
2013-07-11,09:00-18:30,15398,15330,68
2013-07-12,09:00-18:30,15433,15360,73
2013-07-15,09:00-18:30,15426,15384,42
2013-07-16,09:00-18:30,15433,15363,70
2013-07-17,09:00-18:30,15443,15345,98
2013-07-18,09:00-18:30,15533,15401,132
2013-07-19,09:00-18:30,15478,15435,43
2013-07-22,09:00-18:30,15525,15458,67
2013-07-23,09:00-18:30,15547,15486,61
2013-07-24,09:00-18:30,15564,15448,116
2013-07-25,09:00-18:30,15492,15398,94
2013-07-26,09:00-18:30,15522,15343,179
2013-07-29,09:00-18:30,15495,15422,73
2013-07-30,09:00-18:30,15537,15467,70
2013-07-31,09:00-18:30,15580,15459,121
2013-08-01,09:00-18:30,15595,15494,101
2013-08-02,09:00-18:30,15576,15496,80
2013-08-05,09:00-18:30,15597,15524,73
2013-08-06,09:00-18:30,15564,15414,150
2013-08-07,09:00-18:30,15435,15375,60
2013-08-08,09:00-18:30,15523,15371,152
2013-08-09,09:00-18:30,15472,15305,167
2013-08-12,09:00-18:30,15404,15290,114
2013-08-13,09:00-18:30,15454,15306,148
2013-08-14,09:00-18:30,15418,15317,101
2013-08-15,09:00-18:30,15295,15079,216
2013-08-16,09:00-18:30,15113,15052,61
2013-08-19,09:00-18:30,15078,15012,66
2013-08-20,09:00-18:30,15047,14963,84
2013-08-21,09:00-18:30,14984,14895,89
2013-08-22,09:00-18:30,14942,14846,96
2013-08-23,09:00-18:30,14974,14904,70
2013-08-26,09:00-18:30,15031,14954,77
2013-08-27,09:00-18:30,14938,14797,141
2013-08-28,09:00-18:30,14826,14740,86
2013-08-29,09:00-18:30,14901,14784,117
2013-08-30,09:00-18:30,14887,14759,128
2013-09-03,09:00-18:30,14923,14796,127
2013-09-04,09:00-18:30,14937,14782,155
2013-09-05,09:00-18:30,14972,14895,77
2013-09-06,09:00-18:30,14999,14776,223
2013-09-09,09:00-18:30,15043,14928,115
2013-09-10,09:00-18:30,15176,15066,110
2013-09-11,09:00-18:30,15278,15163,115
2013-09-12,09:00-18:30,15278,15215,63
2013-09-13,09:00-18:30,15319,15229,90
2013-09-16,09:00-18:30,15494,15429,65
2013-09-17,09:00-18:30,15485,15413,72
2013-09-18,09:00-18:30,15491,15406,85
2013-09-19,09:00-18:30,15658,15571,87
2013-09-20,09:00-18:30,15584,15480,104
2013-09-23,09:00-18:30,15455,15305,150
2013-09-24,09:00-18:30,15369,15273,96
2013-09-25,09:00-18:30,15306,15220,86
2013-09-26,09:00-18:30,15319,15213,106
2013-09-27,09:00-18:30,15273,15134,139
2013-09-30,09:00-18:30,15096,15001,95
2013-10-01,09:00-18:30,15135,15033,102
2013-10-02,09:00-18:30,15085,14968,117
2013-10-03,09:00-18:30,15031,14870,161
2013-10-04,09:00-18:30,14996,14895,101
2013-10-07,09:00-18:30,14938,14841,97
2013-10-08,09:00-18:30,14876,14766,110
2013-10-09,09:00-18:30,14768,14648,120
2013-10-10,09:00-18:30,14975,14764,211
2013-10-11,09:00-18:30,15154,15026,128
2013-10-14,09:00-18:30,15158,15053,105
2013-10-15,09:00-18:30,15263,15148,115
2013-10-16,09:00-18:30,15311,15131,180
2013-10-17,09:00-18:30,15271,15137,134
2013-10-18,09:00-18:30,15341,15260,81
2013-10-21,09:00-18:30,15349,15297,52
2013-10-22,09:00-18:30,15459,15307,152
2013-10-23,09:00-18:30,15375,15303,72
2013-10-24,09:00-18:30,15443,15379,64
2013-10-25,09:00-18:30,15499,15416,83
2013-10-28,09:00-18:30,15551,15468,83
2013-10-29,09:00-18:30,15598,15501,97
2013-10-30,09:00-18:30,15676,15587,89
2013-10-31,09:00-18:30,15572,15483,89
2013-11-01,09:00-18:30,15589,15481,108
2013-11-04,09:00-18:30,15610,15523,87
2013-11-05,09:00-18:30,15586,15456,130
2013-11-06,09:00-18:30,15679,15600,79
2013-11-07,09:00-18:30,15779,15613,166
2013-11-08,09:00-18:30,15648,15495,153
2013-11-11,09:00-18:30,15743,15679,64
2013-11-12,09:00-18:30,15743,15663,80
2013-11-13,09:00-18:30,15712,15613,99
2013-11-14,09:00-18:30,15847,15763,84
2013-11-15,09:00-18:30,15898,15837,61
2013-11-18,09:00-18:30,15994,15895,99
2013-11-19,09:00-18:30,15993,15916,77
2013-11-20,09:00-18:30,15989,15908,81
2013-11-21,09:00-18:30,15974,15848,126
2013-11-22,09:00-18:30,16014,15948,66
2013-11-25,09:00-18:30,16099,16034,65
2013-11-26,09:00-18:30,16084,16045,39
2013-11-27,09:00-18:30,16096,16059,37
2013-11-29,09:00-18:30,16162,16093,69
2013-12-02,09:00-18:30,16114,16015,99
2013-12-04,09:00-18:30,15888,15773,115
2013-12-05,09:00-18:30,15833,15750,83
2013-12-06,09:00-18:30,15967,15789,178
2013-12-09,09:00-18:30,15989,15943,46
2013-12-10,09:00-18:30,15980,15899,81
2013-12-11,09:00-18:30,15933,15796,137
2013-12-12,09:00-18:30,15799,15642,157
2013-12-13,09:00-18:30,15730,15659,71
2013-12-16,09:00-18:30,15879,15658,221
2013-12-17,09:00-18:30,15868,15776,92
2013-12-18,09:00-18:30,15883,15831,52
2013-12-19,09:00-18:30,16120,16037,83
2013-12-20,09:00-18:30,16218,16117,101
2013-12-23,09:00-18:30,16257,16205,52
2013-12-24,09:00-18:30,16293,16239,54
2013-12-27,09:00-18:30,16466,16396,70
2013-12-30,09:00-18:30,16445,16416,29
2013-12-31,09:00-18:30,16508,16436,72
2014-01-03,09:00-18:30,16449,16358,91
2014-01-06,09:00-18:30,16472,16336,136
2014-01-07,09:00-18:30,16496,16375,121
2014-01-08,09:00-18:30,16479,16358,121
2014-01-09,09:00-18:30,16470,16313,157
2014-01-10,09:00-18:30,16460,16317,143
2014-01-13,09:00-18:30,16393,16321,72
2014-01-14,09:00-18:30,16292,16182,110
2014-01-15,09:00-18:30,16444,16297,147
2014-01-16,09:00-18:30,16408,16312,96
2014-01-17,09:00-18:30,16425,16331,94
2014-01-21,09:00-18:30,16489,16253,236
2014-01-22,09:00-18:30,16367,16274,93
2014-01-23,09:00-18:30,16290,16113,177
2014-01-24,09:00-18:30,16149,15926,223
2014-01-27,09:00-18:30,15887,15722,165
2014-01-28,09:00-18:30,15886,15796,90
2014-01-29,09:00-18:30,15973,15689,284
2014-01-30,09:00-18:30,15833,15696,137
2014-01-31,09:00-18:30,15727,15550,177
2014-02-03,09:00-18:30,15682,15371,311
2014-02-04,09:00-18:30,15409,15292,117
2014-02-05,09:00-18:30,15411,15276,135
2014-02-06,09:00-18:30,15553,15379,174
2014-02-07,09:00-18:30,15675,15471,204
2014-02-10,09:00-18:30,15740,15675,65
2014-02-11,09:00-18:30,15893,15749,144
2014-02-12,09:00-18:30,16008,15897,111
2014-02-13,09:00-18:30,15975,15822,153
2014-02-14,09:00-18:30,16083,15938,145
2014-02-18,09:00-18:30,16189,16077,112
2014-02-19,09:00-18:30,16201,16047,154
2014-02-20,09:00-18:30,16115,15951,164
2014-02-21,09:00-18:30,16171,16091,80
2014-02-24,09:00-18:30,16281,16076,205
2014-02-25,09:00-18:30,16235,16122,113
2014-02-26,09:00-18:30,16244,16138,106
2014-02-27,09:00-18:30,16239,16102,137
2014-02-28,09:00-18:30,16381,16231,150
2014-03-03,09:00-18:30,16220,16058,162
2014-03-04,09:00-18:30,16388,16245,143
2014-03-05,09:00-18:30,16405,16336,69
2014-03-06,09:00-18:30,16439,16367,72
2014-03-07,09:00-18:30,16508,16401,107
2014-03-10,09:00-18:30,16459,16326,133
2014-03-11,09:00-18:30,16458,16353,105
2014-03-12,09:00-18:30,16366,16256,110
2014-03-13,09:00-18:30,16342,16145,197
2014-03-14,09:00-18:30,16099,15981,118
2014-03-17,09:00-18:30,16207,16000,207
2014-03-18,09:00-18:30,16303,16130,173
2014-03-19,09:00-18:30,16294,16243,51
2014-03-20,09:00-18:30,16269,16077,192
2014-03-21,09:00-18:30,16378,16281,97
2014-03-24,09:00-18:30,16303,16144,159
2014-03-25,09:00-18:30,16331,16193,138
2014-03-26,09:00-18:30,16392,16293,99
2014-03-27,09:00-18:30,16229,16112,117
2014-03-28,09:00-18:30,16341,16193,148
2014-03-31,09:00-18:30,16404,16281,123
2014-04-01,09:00-18:30,16488,16381,107
2014-04-02,09:00-18:30,16494,16431,63
2014-04-03,09:00-18:30,16531,16470,61
2014-04-04,09:00-18:30,16574,16428,146
2014-04-07,09:00-18:30,16349,16191,158
2014-04-08,09:00-18:30,16222,16107,115
2014-04-09,09:00-18:30,16274,16183,91
2014-04-10,09:00-18:30,16384,16211,173
2014-04-11,09:00-18:30,16147,15968,179
2014-04-14,09:00-18:30,16089,15935,154
2014-04-15,09:00-18:30,16197,16003,194
2014-04-16,09:00-18:30,16329,16244,85
2014-04-17,09:00-18:30,16370,16281,89
2014-04-21,09:00-18:30,16392,16334,58
2014-04-22,09:00-18:30,16493,16349,144
2014-04-23,09:00-18:30,16474,16411,63
2014-04-24,09:00-18:30,16513,16384,129
2014-04-25,09:00-18:30,16414,16271,143
2014-04-28,09:00-18:30,16436,16325,111
